188.71325684,-226.50425720,44.89300156
189.77049255,-227.98124695,45.45124817
189.00024414,-227.05650330,45.10749817
188.35525513,-226.28250122,44.78749847
190.30700684,-228.86074829,45.77299881
189.61450195,-228.02900696,45.44649887
188.79025269,-227.03849792,45.08974838
188.16400146,-226.28625488,44.78150177
190.75849915,-229.68124390,46.04275131
189.93400574,-228.68925476,45.68325043
189.21025085,-227.81849670,45.34949875
188.48875427,-226.95100403,45.01750183
191.32875061,-230.58325195,46.34424973
190.38549805,-229.44725037,45.95475006
189.65524292,-228.56799316,45.62575150
188.94349670,-227.71124268,45.29499817
188.26199341,-226.89050293,44.97249985
192.72050476,-232.50750732,47.02700043
191.80125427,-231.39924622,46.63299942
190.88275146,-230.29200745,46.24824905
190.11074829,-229.36149597,45.90074921
189.32350159,-228.41250610,45.55049896
188.60075378,-227.54124451,45.21725082
187.95899963,-226.77000427,44.90475082
193.12350464,-233.26675415,47.28075027
192.26899719,-232.23550415,46.90874863
191.38874817,-231.17300415,46.53224945
190.53674316,-230.14474487,46.16374969
189.69200134,-229.12524414,45.80599976
188.97175598,-228.25625610,45.46500015
188.29600525,-227.44075012,45.14324951
193.71675110,-234.20449829,47.58549881
192.77049255,-233.06149292,47.18975067
191.90499878,-232.01574707,46.81549835
191.00474548,-230.92825317,46.43424988
190.17225647,-229.92250061,46.07075119
189.31625366,-228.88874817,45.70325089
188.63549805,-228.06649780,45.37924957
195.31599426,-236.39375305,48.29299927
194.36849976,-235.24749756,47.90124893
193.18049622,-233.81074524,47.44475174
192.35350037,-232.81050110,47.08599854
191.40974426,-231.66949463,46.69300079
190.53550720,-230.61199951,46.31100082
189.65049744,-229.54174805,45.93524933
195.68750000,-237.12774658,48.52875137
194.72625732,-235.96374512,48.12525177
193.60150146,-234.60174561,47.69049835
192.57675171,-233.36099243,47.27474976
191.74699402,-232.35624695,46.90850067
190.72650146,-231.12049866,46.49000168
197.08749390,-239.04100037,49.10649872
195.67649841,-237.33050537,48.58874893
194.74674988,-236.20375061,48.19274902
193.66975403,-234.89825439,47.76174927
192.55375671,-233.54550171,47.32324982
191.75900269,-232.58250427,46.96524811
197.94850159,-240.34800720,49.52650070
196.54299927,-238.64224243,49.01549911
195.40649414,-237.26324463,48.55849838
194.48175049,-236.14149475,48.15599823
193.31324768,-234.72349548,47.70249939
192.28625488,-233.47724915,47.29325104
198.56500244,-241.38200378,49.82725143
197.29150391,-239.83274841,49.33224869
195.85975647,-238.09324646,48.80775070
194.75375366,-236.74949646,48.36650085
193.90400696,-235.71749878,47.99824905
198.42175293,-241.42575073,49.83224869
197.21699524,-239.96075439,49.36949921
195.79574585,-238.23225403,48.83950043
194.71075439,-236.91325378,48.40325165
193.79200745,-235.79824829,48.01050186
199.16600037,-242.59249878,50.20299911
197.80325317,-240.93350220,49.69100189
196.65324402,-239.53349304,49.23474884
195.45199585,-238.07124329,48.76774979
200.52725220,-244.53950500,50.73350143
198.73275757,-242.35200500,50.11024857
197.39674377,-240.72375488,49.60499954
196.16400146,-239.22149658,49.12075043
199.40675354,-243.40199280,50.42300034
198.08000183,-241.78375244,49.91849899
196.84574890,-240.27799988,49.43975067
201.58874512,-246.32374573,51.23099899
198.08749390,-242.04725647,49.99549866
203.17250061,-248.54824829,51.83150101
204.03450012,-249.60275269,52.05125046
200.87124634,-245.73374939,51.06499863
198.95774841,-243.39625549,50.41675186
200.04225159,-244.94349670,50.82624817
204.12199402,-250.20550537,52.22674942
201.21299744,-246.64074707,51.31050110
206.08749390,-252.91624451,52.91600037
200.81025696,-246.44200134,51.22525024
206.63024902,-253.81375122,53.19575119
204.67500305,-251.41325378,52.51725006
201.65950012,-247.71000671,51.56275177
205.84825134,-253.12249756,52.97774887
202.39674377,-248.87950134,51.91600037
203.23374939,-249.90875244,52.13050079
209.56924438,-258.01000977,54.31399918
206.58575439,-254.33775330,53.36349869
208.66400146,-256.89624023,53.90050125
204.50799561,-251.78074646,52.65150070
205.57499695,-253.09425354,52.92625046
210.72099304,-259.67599487,54.84825134
209.38325500,-258.02850342,54.32025146
206.49174500,-254.46624756,53.39274979
208.52174377,-256.96798706,53.91775131
204.39799500,-251.88699341,52.67599869
205.61849976,-253.39100647,52.99050140
211.47200012,-260.87948608,55.40700150
211.04324341,-260.35174561,55.11325073
210.15550232,-259.25775146,54.69274902
208.73100281,-257.50149536,54.14274979
206.27925110,-254.47775269,53.32949829
212.37675476,-262.29251099,56.15174866
211.87875366,-261.67849731,55.83774948
211.45849609,-261.16049194,55.54499817
211.10099792,-260.72000122,55.26974869
210.41549683,-259.87451172,54.90924835
209.12025452,-258.27575684,54.39974976
208.19749451,-257.13723755,53.97249985
213.40225220,-263.79074097,56.85250092
212.81375122,-263.06451416,56.50400162
212.19850159,-262.30499268,56.16624832
211.75524902,-261.75799561,55.86674881
211.31724548,-261.21774292,55.57749939
210.96899414,-260.78823853,55.29624939
210.22700500,-259.87200928,54.92074966
208.97325134,-258.32574463,54.40575027
207.96099854,-257.07299805,53.96300125
214.30850220,-265.19400024,57.50600052
213.74499512,-264.49749756,57.17050171
213.04475403,-263.63473511,56.79999924
212.42199707,-262.86499023,56.44250107
211.92474365,-262.24826050,56.12749863
211.46650696,-261.68450928,55.82450104
211.06950378,-261.19448853,55.53775024
210.64149475,-260.66574097,55.25199890
209.79699707,-259.61926270,54.84975052
208.63949585,-258.19024658,54.35950089
214.66725159,-265.95074463,57.78250122
213.92300415,-265.02975464,57.39749908
213.36250305,-264.33648682,57.05474854
212.60400391,-263.39773560,56.67699814
212.05474854,-262.71826172,56.34775162
211.55224609,-262.09674072,56.03174973
211.10049438,-261.53823853,55.73025131
210.76174927,-261.11950684,55.45100021
210.17149353,-260.38925171,55.11449814
215.87425232,-267.69250488,58.34175110
214.62074280,-266.13925171,57.81750107
213.83099365,-265.16073608,57.42024994
213.15675354,-264.32574463,57.05524826
212.41799927,-263.41073608,56.67425156
211.82025146,-262.67050171,56.33200073
211.38850403,-262.13626099,56.02650070
210.98225403,-261.63351440,55.74525070
210.57249451,-261.12649536,55.46374893
217.18875122,-269.59823608,58.95249939
215.75425720,-267.81900024,58.37675095
214.57025146,-266.35025024,57.87099838
213.70875549,-265.28173828,57.45399857
212.97599792,-264.37326050,57.07300186
212.24299622,-263.46450806,56.69350052
211.61050415,-262.68051147,56.33349991
211.20574951,-262.17874146,56.05175018
218.55749512,-271.62451172,59.54375076
216.89199829,-269.55575562,58.91099930
215.50100708,-267.82800293,58.34674835
214.40849304,-266.47149658,57.86574936
213.50175476,-265.34576416,57.42800140
212.66325378,-264.30426025,57.01874924
219.52024841,-273.08050537,59.99449921
217.59574890,-270.68499756,59.27125168
216.20524597,-268.95901489,58.69725037
214.79400635,-267.20425415,58.12825012
213.95849609,-266.16625977,57.72574997
219.28649902,-273.08074951,59.96649933
217.30424500,-270.61349487,59.23649979
215.93699646,-268.91198730,58.66825104
214.64524841,-267.30426025,58.13150024
221.27200317,-275.88876343,60.69850159
218.32449341,-272.21475220,59.70074844
216.54750061,-270.00048828,59.02724838
217.68400574,-271.66824341,59.48899841
221.03149414,-276.15124512,60.77325058
218.41650391,-272.88549805,59.86449814
219.76225281,-274.90100098,60.43024826
220.42050171,-275.72448730,60.61125183
221.37524414,-277.46875000,61.02175140
230.40899658,-289.71575928,63.80974960
230.17500305,-289.76776123,63.73249817
229.68600464,-289.42074585,63.63174820
229.26499939,-289.20724487,63.55474854
31.24049950,11.60099983,-15.05749989
31.29000092,11.60350037,-14.98375034
31.27975082,11.60000038,-15.02124977
31.25774956,11.53299999,-14.69425011
31.29949951,11.54874992,-14.77799988
31.31875038,11.55599976,-14.80725002
31.32774925,11.54074955,-14.73900032
31.26449966,11.51749992,-14.73025036
31.28224945,11.52425003,-14.75975037
31.32150078,11.51774979,-14.65149975
31.28450012,11.50424957,-14.65499973
31.29775047,11.50924969,-14.68225002
31.33349991,11.52250004,-14.72000027
31.28874969,11.51025009,-15.24975014
31.27700043,11.48550034,-14.63399982
31.24049950,11.47224998,-14.63774967
31.26074982,11.47974968,-14.66749954
31.30249977,11.49524975,-14.70800018
31.31624985,11.50300026,-15.05325031
31.32074928,11.50475025,-15.07549953
31.28075027,11.46825027,-14.66849995
31.30125046,11.47599983,-14.69900036
31.30150032,11.47624969,-14.72025013
31.33849907,11.48999977,-14.75774956
31.32550049,11.48525047,-14.77375031
31.30674934,11.47875023,-14.78600025
31.34074974,11.49300003,-15.03450012
31.37199974,11.47949982,-14.66924953
31.37025070,11.47900009,-14.68949986
31.33550072,11.46625042,-14.69425011
31.31974983,11.46074963,-14.70775032
31.29000092,11.44999981,-14.71475029
31.29025078,11.45024967,-14.73600006
31.31875038,11.46074963,-14.77050018
31.31024933,11.45800018,-14.78750038
31.31274986,11.45899963,-14.80974960
31.32600021,11.46399975,-14.83724976
31.35300064,11.47399998,-14.87100029
31.32825089,11.46500015,-14.88024998
31.37100029,11.48099995,-14.94299984
31.37725067,11.46549988,-14.65600014
31.36050034,11.46000004,-14.73250008
31.30924988,11.44149971,-14.72924995
31.34925079,11.45625019,-14.76924992
31.34900093,11.45650005,-14.79125023
