164.64399719,-228.06724548,42.32825089
164.34800720,-227.65800476,42.10074997
164.05099487,-227.24725342,41.87374878
163.61149597,-226.63949585,41.61100006
166.53649902,-230.92900085,43.59550095
166.09124756,-230.31225586,43.33300018
165.56025696,-229.57925415,43.04199982
165.18550110,-229.05799866,42.79225159
164.87100220,-228.62524414,42.55224991
164.44874573,-228.04049683,42.29175186
164.17225647,-227.65524292,42.07600021
163.86175537,-227.22825623,41.84574890
163.37574768,-226.55274963,41.57099915
166.70675659,-231.45675659,43.79199982
166.20875549,-230.76649475,43.50775146
165.80700684,-230.20724487,43.24950027
165.30125427,-229.50799561,42.96524811
164.94924927,-229.02024841,42.72174835
164.58775330,-228.51899719,42.47624969
164.19375610,-227.97300720,42.22325134
163.90824890,-227.57725525,41.99874878
163.58474731,-227.12899780,41.76499939
163.16174316,-226.54249573,41.50674820
166.95324707,-232.01475525,44.02949905
166.52200317,-231.41624451,43.76200104
166.00450134,-230.69799805,43.47275162
165.60850525,-230.14874268,43.21625137
165.14474487,-229.50500488,42.94274902
164.82225037,-229.05775452,42.70000076
164.46075439,-228.55599976,42.45449829
164.04025269,-227.97274780,42.19475174
163.75750732,-227.58024597,41.97774887
163.39399719,-227.07624817,41.72700119
162.99925232,-226.52850342,41.47600174
166.86250305,-232.14125061,44.06299973
166.39874268,-231.49699402,43.78675079
165.92074585,-230.83299255,43.50775146
165.49424744,-230.24024963,43.24300003
165.01225281,-229.57049561,42.96450043
164.73025513,-229.17924500,42.73899841
164.39999390,-228.72050476,42.49475098
163.97250366,-228.12649536,42.23974991
163.61074829,-227.62425232,41.99549866
163.29725647,-227.18875122,41.77125168
162.90299988,-226.64125061,41.51324844
166.61975098,-232.08850098,44.00299835
166.10850525,-231.37724304,43.71450043
165.67100525,-230.76849365,43.44599915
165.21749878,-230.13775635,43.16749954
164.77349854,-229.52024841,42.90625000
164.51475525,-229.16050720,42.68674850
164.15925598,-228.66650391,42.44274902
163.73374939,-228.07449341,42.18149948
163.40499878,-227.61724854,41.94599915
163.04400635,-227.11549377,41.69575119
162.67625427,-226.60400391,41.45149994
166.70124817,-232.43225098,44.12924957
166.22224426,-231.76499939,43.84875107
